transaction_id,date,product,category,region,customer_type,quantity,unit_price,discount,revenue,cost,profit,payment_method,salesperson
TX04827,2026-07-18,Air Purifier Pro,Home Appliances,South,New,3,16500,15,42075.0,32670.0,9405.0,UPI,Siddharth Rao
TX04828,2026-02-17,Pro Runner Shoes,Footwear,North,Returning,3,6500,0,19500.0,9360.0,10140.0,UPI,Kavita Reddy
TX04829,2026-06-04,Running Jacket Pro,Clothing,North,Returning,2,4800,0,9600.0,4320.0,5280.0,Card,Kavita Reddy
TX04830,2026-05-25,Air Purifier Pro,Home Appliances,South,Returning,2,16500,12,29040.0,21780.0,7260.0,Card,Kavita Reddy
TX04831,2026-04-27,Air Purifier Pro,Home Appliances,East,Returning,4,16500,0,66000.0,43560.0,22440.0,UPI,Rahul Sharma
TX04832,2026-07-14,Smartphone X,Electronics,Central,New,1,42000,0,42000.0,30240.0,11760.0,UPI,Priya Patel
TX04833,2026-05-24,Bookshelf Wooden,Furniture,South,Returning,5,8900,0,44500.0,25810.0,18690.0,Card,Priya Patel
TX04834,2026-06-27,Bookshelf Wooden,Furniture,South,Returning,5,8900,5,42275.0,25810.0,16465.0,Cash,Kavita Reddy
TX04835,2026-02-27,Noise Cancelling Headphones,Electronics,North,New,1,14500,10,13050.0,9425.0,3625.0,Card,Ananya Roy
TX04836,2026-04-02,Executive Desk,Furniture,South,Returning,6,28000,8,154560.0,109200.0,45360.0,Card,Rahul Sharma
TX04837,2026-06-27,Electric Kettle Stainless,Home Appliances,Central,New,2,2400,8,4416.0,2496.0,1920.0,UPI,Siddharth Rao
TX04838,2026-02-01,MagSafe Power Bank,Accessories,East,Returning,6,3200,8,17664.0,9984.0,7680.0,Card,Amit Kumar
TX04839,2026-07-30,Travel Backpack 30L,Accessories,Central,Returning,7,3500,0,24500.0,11025.0,13475.0,Card,Kavita Reddy
TX04840,2026-05-28,Bookshelf Wooden,Furniture,East,Returning,4,8900,10,32040.0,20648.0,11392.0,Cash,Siddharth Rao
TX04841,2026-02-07,Leather Slim Wallet,Accessories,West,Returning,6,1400,12,7392.0,3192.0,4200.0,Net Banking,Rahul Sharma
TX04842,2026-07-26,Denim Pants Premium,Clothing,South,New,1,2900,5,2755.0,1218.0,1537.0,UPI,Siddharth Rao
TX04843,2026-03-13,Smartphone X,Electronics,West,New,4,42000,8,154560.0,120960.0,33600.0,Card,Amit Kumar
TX04844,2026-05-15,Coffee Maker Deluxe,Home Appliances,North,Returning,6,12800,0,76800.0,49152.0,27648.0,UPI,Ananya Roy
TX04845,2026-07-10,Cotton Polo Shirt,Clothing,West,Returning,7,1600,5,10640.0,4480.0,6160.0,UPI,Kavita Reddy
TX04846,2026-04-23,Standing Desk Dual Engine,Furniture,East,Returning,8,34000,0,272000.0,184960.0,87040.0,Cash,Ananya Roy
TX04847,2026-06-22,Smart Watch Series 7,Electronics,West,Returning,8,18500,8,136160.0,100640.0,35520.0,Net Banking,Vikas Verma
TX04848,2026-02-02,Leather Slim Wallet,Accessories,South,New,2,1400,8,2576.0,1064.0,1512.0,Cash,Ananya Roy
TX04849,2026-03-23,Electric Kettle Stainless,Home Appliances,South,Returning,3,2400,5,6840.0,3744.0,3096.0,UPI,Ananya Roy
TX04850,2026-02-09,Trail Hiking Boots,Footwear,West,Returning,6,8400,0,50400.0,26208.0,24192.0,UPI,Rahul Sharma
TX04851,2026-05-16,Smart Blender 1200W,Home Appliances,South,New,2,6800,5,12920.0,7888.0,5032.0,UPI,Neha Singh
TX04852,2026-06-22,Casual Leather Loafers,Footwear,West,Returning,3,4200,5,11970.0,6300.0,5670.0,Net Banking,Ananya Roy
TX04853,2026-03-30,Casual Leather Loafers,Footwear,East,Returning,3,4200,0,12600.0,6300.0,6300.0,Net Banking,Amit Kumar
TX04854,2026-04-21,Smart Watch Series 7,Electronics,North,New,2,18500,0,37000.0,25160.0,11840.0,Cash,Neha Singh
TX04855,2026-06-25,Monitor 27 Ultra,Electronics,West,Returning,4,24000,0,96000.0,67200.0,28800.0,Card,Neha Singh
TX04856,2026-05-20,MagSafe Power Bank,Accessories,Central,Returning,3,3200,0,9600.0,4992.0,4608.0,UPI,Ananya Roy
TX04857,2026-07-21,Smart Blender 1200W,Home Appliances,North,New,4,6800,5,25840.0,15776.0,10064.0,Net Banking,Ananya Roy
TX04858,2026-05-26,Monitor Arm Dual Mount,Furniture,West,Returning,6,4200,0,25200.0,12600.0,12600.0,Cash,Ananya Roy
TX04859,2026-07-14,Casual Leather Loafers,Footwear,East,Returning,6,4200,15,21420.0,12600.0,8820.0,UPI,Amit Kumar
TX04860,2026-04-26,Laptop Sleeve 15,Accessories,East,New,3,1100,10,2970.0,1155.0,1815.0,Card,Amit Kumar
TX04861,2026-03-27,Formal Suit Blazer,Clothing,East,New,3,11500,10,31050.0,18975.0,12075.0,Card,Rahul Sharma
TX04862,2026-06-15,Smartphone X,Electronics,North,Returning,1,42000,10,37800.0,30240.0,7560.0,UPI,Rahul Sharma
TX04863,2026-05-31,Cotton Polo Shirt,Clothing,East,New,4,1600,0,6400.0,2560.0,3840.0,Card,Siddharth Rao
TX04864,2026-07-25,Gaming Mouse 8K,Electronics,North,Returning,7,3200,15,19040.0,12320.0,6720.0,UPI,Vikas Verma
TX04865,2026-02-05,Running Jacket Pro,Clothing,South,Returning,1,4800,0,4800.0,2160.0,2640.0,Cash,Vikas Verma
TX04866,2026-04-27,Cotton Polo Shirt,Clothing,North,Returning,3,1600,0,4800.0,1920.0,2880.0,Card,Siddharth Rao
TX04867,2026-06-27,Monitor 27 Ultra,Electronics,Central,New,3,24000,8,66240.0,50400.0,15840.0,UPI,Ananya Roy
TX04868,2026-07-29,Laptop Sleeve 15,Accessories,Central,Returning,4,1100,10,3960.0,1540.0,2420.0,UPI,Neha Singh
TX04869,2026-05-15,Denim Pants Premium,Clothing,East,Returning,5,2900,5,13775.0,6090.0,7685.0,Card,Priya Patel
TX04870,2026-06-05,Monitor 27 Ultra,Electronics,East,New,3,24000,0,72000.0,50400.0,21600.0,Card,Vikas Verma
TX04871,2026-07-15,Ergonomic Office Chair,Furniture,South,Returning,7,14500,5,96425.0,62930.0,33495.0,UPI,Rahul Sharma
TX04872,2026-02-11,Monitor 27 Ultra,Electronics,South,New,1,24000,0,24000.0,16800.0,7200.0,Net Banking,Siddharth Rao
TX04873,2026-06-07,Portable SSD 2TB,Electronics,West,New,1,12500,8,11500.0,8750.0,2750.0,UPI,Kavita Reddy
TX04874,2026-02-14,Laptop Sleeve 15,Accessories,Central,New,4,1100,10,3960.0,1540.0,2420.0,Net Banking,Priya Patel
TX04875,2026-05-13,Smart Blender 1200W,Home Appliances,Central,Returning,2,6800,0,13600.0,7888.0,5712.0,UPI,Vikas Verma
TX04876,2026-05-09,Mechanical RGB Keyboard,Electronics,West,Returning,6,6200,18,30504.0,21576.0,8928.0,UPI,Vikas Verma
TX04877,2026-04-25,Mesh Task Chair,Furniture,Central,New,2,7500,5,14250.0,9000.0,5250.0,UPI,Amit Kumar
TX04878,2026-05-01,Bookshelf Wooden,Furniture,South,New,4,8900,5,33820.0,20648.0,13172.0,Card,Amit Kumar
TX04879,2026-03-14,Coffee Maker Deluxe,Home Appliances,Central,Returning,5,12800,5,60800.0,40960.0,19840.0,UPI,Rahul Sharma
TX04880,2026-07-12,Laptop Sleeve 15,Accessories,East,Returning,8,1100,12,7744.0,3080.0,4664.0,Card,Priya Patel
TX04881,2026-04-28,Leather Slim Wallet,Accessories,North,Returning,5,1400,0,7000.0,2660.0,4340.0,Net Banking,Priya Patel
TX04882,2026-04-09,Mesh Task Chair,Furniture,South,Returning,6,7500,0,45000.0,27000.0,18000.0,UPI,Priya Patel
TX04883,2026-05-06,Ergonomic Office Chair,Furniture,South,New,3,14500,8,40020.0,26970.0,13050.0,Card,Amit Kumar
TX04884,2026-07-04,Smart Blender 1200W,Home Appliances,West,New,3,6800,0,20400.0,11832.0,8568.0,Card,Priya Patel
TX04885,2026-03-29,Trail Hiking Boots,Footwear,East,New,4,8400,10,30240.0,17472.0,12768.0,UPI,Neha Singh
TX04886,2026-06-21,Executive Desk,Furniture,South,Returning,6,28000,8,154560.0,109200.0,45360.0,UPI,Amit Kumar
TX04887,2026-06-02,Smart Blender 1200W,Home Appliances,North,Returning,5,6800,8,31280.0,19720.0,11560.0,UPI,Siddharth Rao
TX04888,2026-04-08,Running Jacket Pro,Clothing,North,New,1,4800,0,4800.0,2160.0,2640.0,UPI,Amit Kumar
TX04889,2026-04-25,Coffee Maker Deluxe,Home Appliances,South,New,2,12800,0,25600.0,16384.0,9216.0,Net Banking,Amit Kumar
TX04890,2026-02-23,Standing Desk Dual Engine,Furniture,East,Returning,6,34000,0,204000.0,138720.0,65280.0,Cash,Ananya Roy
TX04891,2026-04-11,Noise Cancelling Headphones,Electronics,West,Returning,3,14500,10,39150.0,28275.0,10875.0,UPI,Ananya Roy
TX04892,2026-05-14,Laptop Sleeve 15,Accessories,East,Returning,5,1100,8,5060.0,1925.0,3135.0,Card,Amit Kumar
TX04893,2026-07-29,Laptop Pro 15,Electronics,South,Returning,3,68000,5,193800.0,159120.0,34680.0,UPI,Rahul Sharma
TX04894,2026-07-28,Ergonomic Office Chair,Furniture,West,New,1,14500,8,13340.0,8990.0,4350.0,UPI,Siddharth Rao
TX04895,2026-06-01,Portable SSD 2TB,Electronics,South,New,4,12500,0,50000.0,35000.0,15000.0,UPI,Siddharth Rao
TX04896,2026-05-24,Denim Pants Premium,Clothing,South,Returning,2,2900,5,5510.0,2436.0,3074.0,Cash,Siddharth Rao
TX04897,2026-06-18,Casual Leather Loafers,Footwear,East,Returning,5,4200,5,19950.0,10500.0,9450.0,UPI,Vikas Verma
TX04898,2026-04-10,Executive Desk,Furniture,West,New,4,28000,0,112000.0,72800.0,39200.0,Cash,Amit Kumar
TX04899,2026-05-15,Smart Blender 1200W,Home Appliances,East,Returning,1,6800,12,5984.0,3944.0,2040.0,UPI,Siddharth Rao
TX04900,2026-07-17,Pro Runner Shoes,Footwear,Central,Returning,4,6500,10,23400.0,12480.0,10920.0,UPI,Priya Patel
TX04901,2026-05-13,Gaming Mouse 8K,Electronics,Central,Returning,4,3200,12,11264.0,7040.0,4224.0,Card,Rahul Sharma
TX04902,2026-04-29,Monitor Arm Dual Mount,Furniture,South,Returning,4,4200,0,16800.0,8400.0,8400.0,UPI,Ananya Roy
TX04903,2026-07-21,Mechanical RGB Keyboard,Electronics,East,New,4,6200,0,24800.0,14384.0,10416.0,Cash,Amit Kumar
TX04904,2026-04-05,Pro Runner Shoes,Footwear,North,New,1,6500,12,5720.0,3120.0,2600.0,UPI,Ananya Roy
TX04905,2026-03-22,Wireless Earbuds,Electronics,North,New,2,4500,5,8550.0,5400.0,3150.0,Card,Priya Patel
TX04906,2026-05-04,Leather Slim Wallet,Accessories,North,Returning,6,1400,5,7980.0,3192.0,4788.0,UPI,Siddharth Rao
TX04907,2026-05-21,Laptop Pro 15,Electronics,East,Returning,4,68000,8,250240.0,212160.0,38080.0,UPI,Vikas Verma
TX04908,2026-05-13,Monitor 27 Ultra,Electronics,Central,New,2,24000,10,43200.0,33600.0,9600.0,UPI,Kavita Reddy
TX04909,2026-06-22,Noise Cancelling Headphones,Electronics,North,Returning,6,14500,0,87000.0,56550.0,30450.0,Card,Amit Kumar
TX04910,2026-05-21,Mechanical RGB Keyboard,Electronics,Central,Returning,6,6200,0,37200.0,21576.0,15624.0,UPI,Priya Patel
TX04911,2026-02-16,MagSafe Power Bank,Accessories,South,New,4,3200,10,11520.0,6656.0,4864.0,Cash,Kavita Reddy
TX04912,2026-07-17,Smartphone X,Electronics,South,Returning,2,42000,0,84000.0,60480.0,23520.0,Net Banking,Kavita Reddy
TX04913,2026-07-15,Coffee Maker Deluxe,Home Appliances,North,Returning,7,12800,5,85120.0,57344.0,27776.0,UPI,Neha Singh
TX04914,2026-05-19,Smart Watch Series 7,Electronics,West,Returning,3,18500,19,44955.0,37740.0,7215.0,UPI,Kavita Reddy
TX04915,2026-03-30,Travel Backpack 30L,Accessories,Central,New,4,3500,0,14000.0,6300.0,7700.0,UPI,Neha Singh
TX04916,2026-06-29,Smartphone X,Electronics,North,New,2,42000,0,84000.0,60480.0,23520.0,UPI,Siddharth Rao
TX04917,2026-03-18,Electric Kettle Stainless,Home Appliances,West,Returning,3,2400,20,5760.0,3744.0,2016.0,Net Banking,Kavita Reddy
TX04918,2026-04-15,Laptop Sleeve 15,Accessories,West,Returning,8,1100,8,8096.0,3080.0,5016.0,Card,Amit Kumar
TX04919,2026-02-17,Bookshelf Wooden,Furniture,North,New,1,8900,12,7832.0,5162.0,2670.0,Net Banking,Amit Kumar
TX04920,2026-07-03,Standing Desk Dual Engine,Furniture,North,Returning,3,34000,15,86700.0,69360.0,17340.0,UPI,Rahul Sharma
TX04921,2026-03-01,Denim Pants Premium,Clothing,East,Returning,4,2900,5,11020.0,4872.0,6148.0,Net Banking,Vikas Verma
TX04922,2026-06-06,Air Purifier Pro,Home Appliances,South,Returning,7,16500,10,103950.0,76230.0,27720.0,UPI,Vikas Verma
TX04923,2026-05-28,Tablet Pro 11,Electronics,North,Returning,3,38000,8,104880.0,85500.0,19380.0,UPI,Siddharth Rao
TX04924,2026-03-28,Electric Kettle Stainless,Home Appliances,South,Returning,4,2400,5,9120.0,4992.0,4128.0,UPI,Ananya Roy
TX04925,2026-07-16,Smartphone X,Electronics,South,Returning,4,42000,5,159600.0,120960.0,38640.0,UPI,Rahul Sharma
TX04926,2026-06-08,Trail Hiking Boots,Footwear,Central,Returning,1,8400,8,7728.0,4368.0,3360.0,UPI,Amit Kumar
TX04927,2026-02-25,Wireless Earbuds,Electronics,West,Returning,1,4500,0,4500.0,2700.0,1800.0,UPI,Priya Patel
TX04928,2026-05-07,Smart Blender 1200W,Home Appliances,East,New,1,6800,0,6800.0,3944.0,2856.0,UPI,Rahul Sharma
TX04929,2026-02-24,Executive Desk,Furniture,Central,Returning,6,28000,0,168000.0,109200.0,58800.0,Cash,Siddharth Rao
TX04930,2026-03-15,Ergonomic Office Chair,Furniture,West,New,2,14500,0,29000.0,17980.0,11020.0,UPI,Vikas Verma
TX04931,2026-03-06,Robotic Vacuum X,Home Appliances,South,Returning,4,26000,0,104000.0,72800.0,31200.0,UPI,Rahul Sharma
TX04932,2026-06-21,4K Streaming WebCam,Electronics,North,New,4,7800,0,31200.0,19344.0,11856.0,UPI,Vikas Verma
TX04933,2026-04-23,Trail Hiking Boots,Footwear,Central,New,3,8400,10,22680.0,13104.0,9576.0,Card,Ananya Roy
TX04934,2026-02-08,Wireless Earbuds,Electronics,East,Returning,1,4500,10,4050.0,2700.0,1350.0,Card,Ananya Roy
TX04935,2026-05-17,Casual Leather Loafers,Footwear,West,New,3,4200,0,12600.0,6300.0,6300.0,UPI,Neha Singh
TX04936,2026-05-05,Air Purifier Pro,Home Appliances,North,Returning,4,16500,5,62700.0,43560.0,19140.0,UPI,Neha Singh
TX04937,2026-07-17,Smartphone X,Electronics,North,New,4,42000,5,159600.0,120960.0,38640.0,UPI,Siddharth Rao
TX04938,2026-05-18,Windbreaker Hooded,Clothing,West,New,3,3800,5,10830.0,5244.0,5586.0,Net Banking,Ananya Roy
TX04939,2026-05-26,Casual Leather Loafers,Footwear,South,New,3,4200,5,11970.0,6300.0,5670.0,UPI,Priya Patel
TX04940,2026-06-08,Formal Suit Blazer,Clothing,North,New,4,11500,10,41400.0,25300.0,16100.0,Card,Kavita Reddy
TX04941,2026-07-28,Coffee Maker Deluxe,Home Appliances,North,Returning,6,12800,5,72960.0,49152.0,23808.0,Net Banking,Priya Patel
TX04942,2026-05-14,Monitor Arm Dual Mount,Furniture,North,Returning,6,4200,10,22680.0,12600.0,10080.0,UPI,Priya Patel
TX04943,2026-04-08,Portable SSD 2TB,Electronics,West,New,3,12500,8,34500.0,26250.0,8250.0,Card,Ananya Roy
TX04944,2026-04-20,Smart Blender 1200W,Home Appliances,South,New,2,6800,5,12920.0,7888.0,5032.0,Net Banking,Kavita Reddy
TX04945,2026-04-09,Smart Watch Series 7,Electronics,East,Returning,7,18500,5,123025.0,88060.0,34965.0,UPI,Ananya Roy
TX04946,2026-07-18,Tablet Pro 11,Electronics,East,Returning,1,38000,0,38000.0,28500.0,9500.0,UPI,Priya Patel
TX04947,2026-07-17,Smart Watch Series 7,Electronics,Central,New,1,18500,5,17575.0,12580.0,4995.0,UPI,Neha Singh
TX04948,2026-07-17,Monitor 27 Ultra,Electronics,North,Returning,8,24000,0,192000.0,134400.0,57600.0,UPI,Priya Patel
TX04949,2026-07-21,MagSafe Power Bank,Accessories,East,Returning,8,3200,0,25600.0,13312.0,12288.0,Net Banking,Ananya Roy
TX04950,2026-06-01,Robotic Vacuum X,Home Appliances,South,Returning,5,26000,0,130000.0,91000.0,39000.0,UPI,Priya Patel
TX04951,2026-07-21,Windbreaker Hooded,Clothing,South,New,4,3800,8,13984.0,6992.0,6992.0,Card,Kavita Reddy
TX04952,2026-06-22,4K Streaming WebCam,Electronics,West,New,4,7800,12,27456.0,19344.0,8112.0,UPI,Amit Kumar
TX04953,2026-04-19,Wireless Earbuds,Electronics,West,New,4,4500,0,18000.0,10800.0,7200.0,UPI,Siddharth Rao
TX04954,2026-05-23,4K Streaming WebCam,Electronics,South,Returning,3,7800,0,23400.0,14508.0,8892.0,Net Banking,Rahul Sharma
TX04955,2026-07-15,Pro Runner Shoes,Footwear,Central,Returning,3,6500,8,17940.0,9360.0,8580.0,Card,Siddharth Rao
TX04956,2026-06-11,Mesh Task Chair,Furniture,South,New,3,7500,0,22500.0,13500.0,9000.0,Card,Amit Kumar
TX04957,2026-04-02,Running Jacket Pro,Clothing,Central,Returning,6,4800,0,28800.0,12960.0,15840.0,Cash,Kavita Reddy
TX04958,2026-04-15,Pro Runner Shoes,Footwear,South,New,2,6500,0,13000.0,6240.0,6760.0,UPI,Vikas Verma
TX04959,2026-06-29,Windbreaker Hooded,Clothing,North,New,3,3800,8,10488.0,5244.0,5244.0,UPI,Priya Patel
TX04960,2026-07-27,Standing Desk Dual Engine,Furniture,East,Returning,2,34000,12,59840.0,46240.0,13600.0,Card,Vikas Verma
TX04961,2026-07-15,Pro Runner Shoes,Footwear,West,Returning,2,6500,10,11700.0,6240.0,5460.0,UPI,Kavita Reddy
TX04962,2026-06-20,Monitor 27 Ultra,Electronics,East,Returning,6,24000,5,136800.0,100800.0,36000.0,UPI,Priya Patel
TX04963,2026-06-23,MagSafe Power Bank,Accessories,North,New,1,3200,8,2944.0,1664.0,1280.0,UPI,Vikas Verma
TX04964,2026-07-14,Denim Pants Premium,Clothing,East,Returning,4,2900,0,11600.0,4872.0,6728.0,Card,Ananya Roy
TX04965,2026-07-18,Travel Backpack 30L,Accessories,North,Returning,8,3500,0,28000.0,12600.0,15400.0,Card,Ananya Roy
TX04966,2026-03-12,Air Purifier Pro,Home Appliances,West,New,4,16500,10,59400.0,43560.0,15840.0,UPI,Vikas Verma
TX04967,2026-02-02,Standing Desk Dual Engine,Furniture,East,New,1,34000,5,32300.0,23120.0,9180.0,Card,Kavita Reddy
TX04968,2026-04-10,Smartphone X,Electronics,West,New,1,42000,0,42000.0,30240.0,11760.0,Card,Ananya Roy
TX04969,2026-02-09,Coffee Maker Deluxe,Home Appliances,East,Returning,2,12800,5,24320.0,16384.0,7936.0,UPI,Amit Kumar
TX04970,2026-05-11,Electric Kettle Stainless,Home Appliances,East,New,2,2400,8,4416.0,2496.0,1920.0,Card,Amit Kumar
TX04971,2026-04-15,Wireless Earbuds,Electronics,South,Returning,2,4500,5,8550.0,5400.0,3150.0,Cash,Rahul Sharma
TX04972,2026-07-27,Robotic Vacuum X,Home Appliances,North,Returning,1,26000,5,24700.0,18200.0,6500.0,Card,Rahul Sharma
TX04973,2026-05-12,Laptop Sleeve 15,Accessories,West,New,1,1100,0,1100.0,385.0,715.0,Card,Priya Patel
TX04974,2026-05-29,Formal Suit Blazer,Clothing,East,Returning,3,11500,10,31050.0,18975.0,12075.0,Cash,Neha Singh
TX04975,2026-04-03,Smart Watch Series 7,Electronics,North,New,4,18500,0,74000.0,50320.0,23680.0,UPI,Neha Singh
TX04976,2026-06-13,Coffee Maker Deluxe,Home Appliances,Central,Returning,2,12800,5,24320.0,16384.0,7936.0,Card,Priya Patel
TX04977,2026-04-08,Smart Watch Series 7,Electronics,North,Returning,8,18500,8,136160.0,100640.0,35520.0,Card,Amit Kumar
TX04978,2026-03-24,Windbreaker Hooded,Clothing,West,New,4,3800,10,13680.0,6992.0,6688.0,UPI,Priya Patel
TX04979,2026-07-24,Cotton Polo Shirt,Clothing,West,New,3,1600,0,4800.0,1920.0,2880.0,UPI,Neha Singh
TX04980,2026-06-04,Mesh Task Chair,Furniture,North,Returning,8,7500,0,60000.0,36000.0,24000.0,Card,Vikas Verma
TX04981,2026-03-09,Formal Suit Blazer,Clothing,North,Returning,6,11500,20,55200.0,37950.0,17250.0,UPI,Ananya Roy
TX04982,2026-03-30,Laptop Pro 15,Electronics,West,Returning,6,68000,8,375360.0,318240.0,57120.0,Card,Kavita Reddy
TX04983,2026-06-07,Bookshelf Wooden,Furniture,South,Returning,3,8900,5,25365.0,15486.0,9879.0,Card,Ananya Roy
TX04984,2026-05-28,4K Streaming WebCam,Electronics,North,Returning,2,7800,5,14820.0,9672.0,5148.0,Card,Priya Patel
TX04985,2026-03-05,4K Streaming WebCam,Electronics,North,New,1,7800,8,7176.0,4836.0,2340.0,Card,Neha Singh
TX04986,2026-07-18,Standing Desk Dual Engine,Furniture,North,New,3,34000,0,102000.0,69360.0,32640.0,Net Banking,Rahul Sharma
TX04987,2026-03-18,Mesh Task Chair,Furniture,South,Returning,5,7500,8,34500.0,22500.0,12000.0,Cash,Amit Kumar
TX04988,2026-03-27,Noise Cancelling Headphones,Electronics,West,New,2,14500,10,26100.0,18850.0,7250.0,Net Banking,Kavita Reddy
TX04989,2026-04-05,MagSafe Power Bank,Accessories,West,Returning,8,3200,0,25600.0,13312.0,12288.0,Card,Vikas Verma
TX04990,2026-03-26,Mechanical RGB Keyboard,Electronics,North,New,3,6200,5,17670.0,10788.0,6882.0,UPI,Neha Singh
TX04991,2026-06-03,Portable SSD 2TB,Electronics,North,Returning,2,12500,5,23750.0,17500.0,6250.0,Net Banking,Amit Kumar
TX04992,2026-03-08,Robotic Vacuum X,Home Appliances,East,Returning,4,26000,5,98800.0,72800.0,26000.0,UPI,Neha Singh
TX04993,2026-02-20,Casual Leather Loafers,Footwear,West,New,2,4200,5,7980.0,4200.0,3780.0,UPI,Vikas Verma
TX04994,2026-07-17,Casual Leather Loafers,Footwear,Central,Returning,2,4200,0,8400.0,4200.0,4200.0,Card,Kavita Reddy
TX04995,2026-02-16,Mesh Task Chair,Furniture,East,New,3,7500,10,20250.0,13500.0,6750.0,UPI,Rahul Sharma
TX04996,2026-05-24,Leather Slim Wallet,Accessories,Central,New,3,1400,12,3696.0,1596.0,2100.0,Net Banking,Ananya Roy
TX04997,2026-07-17,Laptop Sleeve 15,Accessories,East,Returning,5,1100,5,5225.0,1925.0,3300.0,UPI,Priya Patel
TX04998,2026-06-11,Smartphone X,Electronics,West,Returning,4,42000,5,159600.0,120960.0,38640.0,UPI,Amit Kumar
TX04999,2026-06-17,Running Jacket Pro,Clothing,East,Returning,3,4800,15,12240.0,6480.0,5760.0,Card,Ananya Roy
TX05000,2026-03-29,Trail Hiking Boots,Footwear,North,New,3,8400,0,25200.0,13104.0,12096.0,Cash,Neha Singh
TX05001,2026-03-28,Monitor 27 Ultra,Electronics,South,New,4,24000,5,91200.0,67200.0,24000.0,Cash,Rahul Sharma
TX05002,2026-07-16,Electric Kettle Stainless,Home Appliances,North,Returning,2,2400,0,4800.0,2496.0,2304.0,Card,Priya Patel
TX05003,2026-05-22,Smart Watch Series 7,Electronics,Central,Returning,6,18500,0,111000.0,75480.0,35520.0,UPI,Neha Singh
TX05004,2026-06-06,Standing Desk Dual Engine,Furniture,West,Returning,5,34000,8,156400.0,115600.0,40800.0,UPI,Kavita Reddy
TX05005,2026-07-10,Wireless Earbuds,Electronics,Central,New,2,4500,5,8550.0,5400.0,3150.0,Card,Neha Singh
TX05006,2026-02-08,Smart Blender 1200W,Home Appliances,North,Returning,3,6800,12,17952.0,11832.0,6120.0,Cash,Vikas Verma
TX05007,2026-05-06,MagSafe Power Bank,Accessories,North,Returning,2,3200,5,6080.0,3328.0,2752.0,Cash,Kavita Reddy
TX05008,2026-07-28,Cotton Polo Shirt,Clothing,North,Returning,5,1600,12,7040.0,3200.0,3840.0,UPI,Ananya Roy
TX05009,2026-04-24,Tablet Pro 11,Electronics,West,Returning,3,38000,5,108300.0,85500.0,22800.0,Card,Ananya Roy
TX05010,2026-03-29,Robotic Vacuum X,Home Appliances,West,Returning,2,26000,0,52000.0,36400.0,15600.0,Cash,Amit Kumar
TX05011,2026-02-09,Coffee Maker Deluxe,Home Appliances,East,Returning,1,12800,10,11520.0,8192.0,3328.0,UPI,Ananya Roy
TX05012,2026-02-03,Mechanical RGB Keyboard,Electronics,East,Returning,7,6200,5,41230.0,25172.0,16058.0,Cash,Vikas Verma
TX05013,2026-04-13,Windbreaker Hooded,Clothing,South,Returning,8,3800,20,24320.0,13984.0,10336.0,Card,Priya Patel
TX05014,2026-05-26,Mesh Task Chair,Furniture,South,New,3,7500,0,22500.0,13500.0,9000.0,Net Banking,Ananya Roy
TX05015,2026-02-22,Air Purifier Pro,Home Appliances,Central,Returning,7,16500,5,109725.0,76230.0,33495.0,Net Banking,Rahul Sharma
TX05016,2026-06-25,Ergonomic Office Chair,Furniture,North,Returning,8,14500,10,104400.0,71920.0,32480.0,Card,Neha Singh
TX05017,2026-02-10,Smartphone X,Electronics,North,Returning,2,42000,0,84000.0,60480.0,23520.0,UPI,Rahul Sharma
TX05018,2026-05-11,Travel Backpack 30L,Accessories,North,New,3,3500,10,9450.0,4725.0,4725.0,UPI,Siddharth Rao
TX05019,2026-05-03,Cotton Polo Shirt,Clothing,East,New,1,1600,0,1600.0,640.0,960.0,Cash,Rahul Sharma
TX05020,2026-02-06,Denim Pants Premium,Clothing,West,New,3,2900,0,8700.0,3654.0,5046.0,Card,Neha Singh
TX05021,2026-04-17,Casual Leather Loafers,Footwear,South,New,1,4200,0,4200.0,2100.0,2100.0,Cash,Amit Kumar
TX05022,2026-04-14,Electric Kettle Stainless,Home Appliances,South,New,4,2400,0,9600.0,4992.0,4608.0,Net Banking,Rahul Sharma
TX05023,2026-07-29,Travel Backpack 30L,Accessories,East,Returning,2,3500,20,5600.0,3150.0,2450.0,UPI,Priya Patel
TX05024,2026-05-10,Coffee Maker Deluxe,Home Appliances,North,Returning,1,12800,5,12160.0,8192.0,3968.0,UPI,Ananya Roy
TX05025,2026-07-05,Smartphone X,Electronics,South,New,1,42000,5,39900.0,30240.0,9660.0,Cash,Priya Patel
TX05026,2026-06-08,Mesh Task Chair,Furniture,North,Returning,5,7500,5,35625.0,22500.0,13125.0,Cash,Siddharth Rao
TX05027,2026-03-21,Mechanical RGB Keyboard,Electronics,East,Returning,4,6200,10,22320.0,14384.0,7936.0,UPI,Neha Singh
TX05028,2026-03-04,Trail Hiking Boots,Footwear,South,New,3,8400,0,25200.0,13104.0,12096.0,UPI,Siddharth Rao
TX05029,2026-06-11,Mesh Task Chair,Furniture,Central,New,4,7500,0,30000.0,18000.0,12000.0,Card,Amit Kumar
TX05030,2026-04-06,Cotton Polo Shirt,Clothing,North,Returning,4,1600,0,6400.0,2560.0,3840.0,Cash,Priya Patel
TX05031,2026-02-23,Monitor Arm Dual Mount,Furniture,West,Returning,5,4200,12,18480.0,10500.0,7980.0,Card,Vikas Verma
